pgChr	pgOrd	pgID	OutgroupAlnPercMean	BahahaTaipingensisF0	BahahaTaipingensisF1	BahahaTaipingensisM0	BahahaTaipingensisM1
11	13500	3172	0.85650949211045	1	1	1	1
11	13502	3174	0.79440642511326	1	1	1	1
11	13503	3175	0.93819629174623	1	1	1	1
11	13504	3176	0.78312324573025	1	1	1	1
11	13507	3177	0.67713850621167	1	1	1	1
11	13508	3178	0.88505964815459	1	1	1	1
11	13509	3179	0.78182403190573	1	1	1	1
11	13510	3180	0.8943948505357	1	1	1	1
11	13511	3181	0.76990177068367	1	1	1	1
11	13512	3182	0.97531887586515	1	1	1	1
11	13513	3183	0.80690500665128	1	1	1	1
11	13514	3184	0.7285148059871	1	1	1	1
11	13515	3185	0.98928571428571	1	1	1	1
11	13516	3186	0.85386206378052	1	1	1	1
11	13517	3187	0.90117564989724	1	1	1	1
11	13518	3188	0.86661130027589	1	1	1	1
11	13519	3189	0.7297990491886	1	1	1	1
11	13520	3190	0.8044169093173	1	1	1	1
11	13521	3191	0.84467538366898	1	1	1	1
11	13522	3192	0.85558831572609	1	1	1	1
11	13523	3193	0.92843535866269	1	1	1	1
11	13524	3194	0.81287397695363	1	1	1	1
11	13526	3196	0.95127911683218	1	1	1	1
11	13528	3197	0.773618203661	1	1	1	1
11	13529	3198	0.85612773875372	1	1	1	1
11	13530	3199	0.85719374808796	1	1	1	1
11	13531	3200	0.93195813198994	1	1	1	1
11	13532	3201	0.74610766408422	1	1	1	1
11	13533	3202	0.86889878815331	1	1	1	1
11	13534	3203	0.78284409054791	1	1	1	1
11	13535	3204	0.85563445005809	1	1	1	1
11	13537	3206	0.90816094840201	1	1	1	1
11	13538	3207	0.84194889807536	1	1	1	1
11	13539	3208	0.77709856925106	1	1	1	1
11	13540	3209	0.90685532845613	1	1	1	1
11	13542	3211	0.85757160436778	1	1	1	1
11	13543	3212	0.53379632529467	1	1	1	1
11	13544	3213	0.93649341649342	1	1	1	1
11	13545	3214	0.70310063612838	1	1	1	1
11	13546	3215	0.99893899204244	1	1	1	1
11	13547	3216	0.86582643367348	1	1	1	1
11	13548	3217	0.91929919193693	1	1	1	1
11	13550	3219	0.78805066723666	1	1	1	1
11	13551	3220	0.6854104805305	1	1	1	1
11	13553	3221	0.85850196153212	1	1	1	1
11	13555	3223	0.77156353188945	1	1	1	1
11	13556	3224	0.76515991788158	1	1	1	1
11	13557	3225	0.92107544448369	1	1	1	1
11	13558	3226	0.87036227011218	1	1	1	1
11	13559	3227	0.95802940175908	1	1	1	1
11	13561	3229	0.99330514446794	1	1	1	1
11	13563	3230	0.73474933280624	1	1	1	1
11	13564	3231	0.88320614454233	1	1	1	1
11	13565	3232	0.98090909090909	1	1	1	1
11	13566	3233	0.87902307943826	1	1	1	1
11	13567	3234	0.67458867792774	1	1	1	1
11	13568	3235	0.80942139067962	1	1	1	1
11	13569	3236	0.68842970223815	1	1	1	1
11	13570	3237	0.90960769649294	1	1	1	1
11	13571	3238	0.87934312558025	1	1	1	1
11	13572	3239	0.80284850439281	1	1	1	1
11	13573	3240	0.89335957684575	1	1	1	1
11	13574	3241	0.84248336038197	1	1	1	1
11	13575	3242	0.63281831393821	1	1	1	1
11	13576	3243	0.65800469575245	1	1	1	1
11	13577	3244	0.95044340926099	1	1	1	1
11	13578	3245	0.93667054021036	1	1	1	1
11	13579	3246	0.98374638381861	1	1	1	1
11	13580	3247	0.83264160052804	1	1	1	1
11	13581	3248	0.91220159230808	1	1	1	1
11	13582	3249	0.96209810147087	1	1	1	1
11	13583	3250	0.72617418941193	1	1	1	1
11	13584	3251	0.77577463083999	1	1	1	1
11	13585	3252	0.96049222469343	1	1	1	1
11	13586	3253	0.78267692829158	1	1	1	1
11	13587	3254	0.54562485653254	1	1	1	1
11	13588	3255	0.68857781094693	1	1	1	1
11	13589	3256	0.89081683898103	1	1	1	1
11	13590	3257	0.86371593753083	1	1	1	1
11	13591	3258	0.9103876718245	1	1	1	1
11	13592	3259	0.33128262231203	1	1	1	1
11	13596	3260	0.92341920703534	1	1	1	1
11	13597	3261	0.94929232459946	1	1	1	1
11	13598	3262	0.77759549383789	1	1	1	1
11	13601	3264	0.91785969312435	1	1	1	1
11	13602	3265	0.72080476367054	1	1	1	1
11	13603	3266	0.7063390504885	1	1	1	1
11	13604	3267	0.79423697795341	1	1	1	1
11	13607	3270	0.72191984117912	1	1	1	1
11	13608	3271	0.71996492756281	1	1	1	1
11	13609	3272	0.75916803608351	1	1	1	1
11	13610	3273	0.69646042231684	1	1	1	1
11	13612	3275	0.77533944350647	1	1	1	1
11	13613	3276	0.89933564635482	1	1	1	1
11	13614	3277	0.94365105751728	1	1	1	1
11	13616	3279	0.76325882348861	1	1	1	1
11	13617	3280	0.70092966963007	1	1	1	1
11	13619	3282	0.88720327894561	1	1	1	1
11	13623	3285	0.83758479928265	1	1	1	1
11	13624	3286	0.76724969957579	1	1	1	1
11	13625	3287	0.84084082922284	1	1	1	1
11	13626	3288	0.87158946860112	1	1	1	1
11	13627	3289	0.94026697623332	1	1	1	1
11	13628	3290	0.84889067883281	1	1	1	1
11	13629	3291	0.86981142442502	1	1	1	1
11	13630	3292	0.91496350381575	1	1	1	1
11	13631	3293	0.81728807535971	1	1	1	1
11	13632	3294	0.62630556838144	1	1	1	1
11	13634	3296	0.83903990006058	1	1	1	1
11	13635	3297	0.86080662703415	1	1	1	1
11	13636	3298	0.85839887626297	1	1	1	1
11	13637	3299	0.95165785778118	1	1	1	1
11	13638	3300	0.89535725634216	1	1	1	1
11	13639	3301	0.96002943261768	1	1	1	1
11	13640	3302	0.87192369255641	1	1	1	1
11	13641	3303	0.91596690400437	1	1	1	1
11	13642	3304	0.957581217389	1	1	1	1
11	13643	3305	0.73010535809198	1	1	1	1
11	13644	3306	0.81023879259671	1	1	1	1
11	13645	3307	0.98741496598639	1	1	1	1
11	13646	3308	0.94751978419639	1	1	1	1
11	13647	3309	0.88159653237876	1	1	1	1
11	13648	3310	0.89914715403378	1	1	1	1
11	13649	3311	0.62312572500736	1	1	1	1
11	13650	3312	0.95875496031746	1	1	1	1
11	13652	3314	0.78004777081887	1	1	1	1
11	13658	3320	0.9074543065647	1	1	1	1
11	13659	3321	0.4993288089156	1	1	1	1
11	13661	3323	0.8837370414673	1	1	1	1
11	13662	3324	0.80776008319615	1	1	1	1
11	13663	3325	0.89351042105685	1	1	1	1
11	13664	3326	0.8741318387773	1	1	1	1
11	13667	3328	0.44645881952747	1	1	1	1
11	13668	3329	0.82690540101316	1	1	1	1
11	13670	3331	0.87616774428948	1	1	1	1
11	13674	3335	0.41212344843684	1	1	1	1
11	13675	3336	0.89183820114475	1	0	1	1
11	13677	3338	0.92788410701068	1	1	1	1
11	13679	3340	0.94515988877303	1	1	1	1
11	13680	3341	0.76507915547022	1	1	1	1
11	13681	3342	0.93571428571429	1	1	1	1
11	13682	3343	0.83232553956594	1	1	1	1
11	13683	3344	0.84105601088407	1	1	1	1
11	13684	3345	0.92780974123807	1	1	1	1
11	13685	3346	0.74940729200209	1	1	1	1
11	13686	3347	0.53858313390181	1	1	1	1
11	13687	3348	0.72419822457841	1	1	1	1
11	13691	3351	0.61430969635778	1	1	1	1
11	13692	3352	0.88181492112374	1	1	1	1
11	13694	3354	0.9354895897753	1	1	1	1
11	13695	3355	0.88680246265277	1	1	1	1
11	13697	3357	0.85378051120162	1	1	1	1
11	13698	3358	0.93493090725542	1	1	1	1
11	13699	3359	0.74427267894193	1	1	1	1
11	13702	3360	0.94817222474819	1	1	1	1
11	13703	3361	0.76045293866804	1	1	1	1
11	13705	3363	0.87679199743097	1	1	1	1
11	13710	3368	0.96412301287963	1	1	1	1
11	13711	3369	0.66051737832675	1	1	1	1
11	13712	3370	0.87510497172622	1	1	1	1
11	13713	3371	0.50947004015501	1	1	1	1
11	13714	3372	0.81869299629138	1	1	1	1
11	13715	3373	0.79602559159724	1	1	1	1
11	13716	3374	0.78474257132221	1	1	1	1
11	13717	3375	0.8998217698682	1	1	1	1
11	13718	3376	0.98780487804878	1	1	1	1
11	13719	3377	0.79387291361645	1	1	1	1
11	13720	3378	0.94500894204868	1	1	1	1
11	13721	3379	0.77577898731214	1	1	1	1
11	13722	3380	0.93929082776322	1	1	1	1
11	13724	3382	0.74367623274	1	1	1	1
11	13725	3383	0.77526220073711	1	1	1	1
11	13726	3384	0.99730337078652	1	1	1	1
11	13727	3385	0.74713449085478	1	1	1	1
11	13728	3386	0.91028563994614	1	1	1	1
11	13729	3387	0.77222589686297	1	1	1	1
11	13731	3389	0.83934357393171	1	1	1	1
11	13732	3390	0.77286713286713	1	1	1	1
11	13733	3391	0.9122906369487	1	1	1	1
11	13734	3392	0.59514281562804	1	1	1	1
11	13735	3393	0.81124798334689	1	1	1	1
11	13736	3394	0.8082121499594	1	1	1	1
11	13737	3395	0.82379752959161	1	1	1	1
11	13738	3396	0.88069379754493	1	1	1	1
11	13740	3398	0.86757111490317	1	1	1	1
11	13741	3399	0.77298807200104	1	1	1	1
11	13745	3403	0.88890523052369	1	1	1	1
11	13746	3404	0.73913266482277	1	1	1	1
11	13747	3405	0.69285201675445	1	1	1	1
11	13748	3406	0.72459107731215	1	1	1	1
11	13750	3408	0.95244198826269	1	1	1	1
11	13752	3410	0.88474693146148	1	1	1	1
11	13753	3411	0.78472813014932	1	1	1	1
11	13754	3412	0.90632498041898	1	1	1	1
11	13756	3414	0.84871455306411	1	1	1	1
11	13757	3415	0.93891529376286	1	1	1	1
11	13758	3416	0.85176404000726	1	1	1	1
11	13761	3419	0.81104658520638	1	1	1	1
11	13762	3420	0.87547284745621	1	1	1	1
11	13764	3421	0.41759152655553	1	1	1	1
11	13765	3422	0.55799680575189	1	1	1	1
11	13766	3423	0.9600712143928	1	1	1	1
11	13767	3424	0.82312756429291	1	1	1	1
11	13768	3425	0.80526171627879	1	1	1	1
11	13769	3426	0.93901208167398	1	1	1	1
11	13770	3427	0.78236496203733	1	1	1	1
11	13771	3428	0.64276948850807	1	1	1	1
11	13776	3432	0.97001393145573	1	1	1	1
11	13778	3434	0.84206538367257	1	1	1	1
11	13779	3435	0.91985995057079	1	1	1	1
11	13780	3436	0.7908122271569	1	1	1	1
11	13781	3437	0.91842921008847	1	1	1	1
11	13782	3438	0.91818032569787	1	1	1	1
11	13783	3439	0.90207044190862	1	1	1	1
11	13785	3441	0.93923132012851	1	1	1	1
11	13786	3442	0.864875635199	1	1	1	1
11	13787	3443	0.52879722950049	1	1	1	1
11	13788	3444	0.86165175213298	1	1	1	1
11	13790	3445	0.95708126702358	1	1	1	1
11	13791	3446	0.78112273947817	1	1	1	1
11	13795	3449	0.88894403185101	1	1	1	1
11	13796	3450	0.77581170102049	1	1	1	1
11	13797	3451	0.82223248228568	1	1	1	1
11	13798	3452	0.69067532889047	1	1	1	1
11	13799	3453	0.7011057758999	1	1	1	1
11	13800	3454	0.7770784389102	1	1	1	1
11	13801	3455	0.7736178407069	1	1	1	1
11	13824	3465	0.91604021463041	1	1	1	1
11	13825	3466	0.93628680340954	1	1	1	1
11	13826	3467	0.7894092373448	1	1	1	1
11	13827	3468	0.77596133194322	1	1	1	1
11	13828	3469	0.70231582898186	1	1	1	1
11	13830	3471	0.72436087820577	1	1	1	1
11	13832	3473	0.6750007449544	1	1	1	1
11	13834	3474	0.80762317920071	1	1	1	1
11	13835	3475	0.77117230902057	1	1	1	1
11	13837	3477	0.92175541121009	1	1	1	1
11	13838	3478	0.72522655807944	1	1	1	1
11	13842	3481	0.79232451140337	1	1	1	1
11	13843	3482	0.91186411171049	1	1	1	1
11	13845	3484	0.90811203122026	1	1	1	1
11	13846	3485	0.7870100370516	1	1	1	1
11	13849	3488	0.81173065476175	1	1	1	1
11	13852	3491	0.71434513163496	1	1	1	1
11	13853	3492	0.84643665409932	1	1	1	1
11	13854	3493	0.96084202100638	1	1	1	1
11	13855	3494	0.85612120130639	1	1	1	1
11	13856	3495	0.89701454402516	1	1	1	1
11	13858	3497	0.93085368789171	1	1	1	1
11	13859	3498	0.89804843697334	1	1	1	1
11	13860	3499	0.92586954581433	1	1	1	1
11	13861	3500	0.9057561426397	1	1	1	1
11	13862	3501	0.93033485279548	1	1	1	1
11	13863	3502	0.58123895838812	1	1	1	1
11	13864	3503	0.72239070741846	1	1	1	1
11	13865	3504	0.97075071463253	1	1	1	1
11	13874	3509	0.6460516511899	1	1	1	1
11	13875	3510	0.90908071846123	1	1	1	1
11	13876	3511	0.60349235503043	1	1	1	1
11	13878	3513	0.81254154153842	1	1	1	1
11	13879	3514	0.86317544979196	1	1	1	1
11	13880	3515	0.44572938271304	1	1	1	1
11	13881	3516	0.44966142071388	1	1	1	1
11	13883	3518	0.85083566161259	1	1	1	1
11	13885	3520	0.71650190226897	1	1	1	1
11	13887	3522	0.86144084870706	1	1	1	1
11	13888	3523	0.81252621474959	1	1	1	1
11	13896	3530	0.77550470726353	1	1	1	1
11	13899	3533	0.74921942982409	1	1	1	1
11	13900	3534	0.85656394956932	1	1	1	1
11	13901	3535	0.77187312856177	1	1	1	1
11	13909	3538	0.86639624557313	1	1	1	1
11	13910	3539	0.79993545038877	1	1	1	1
11	13911	3540	0.92867616988403	1	1	1	1
11	13912	3541	0.88128738313484	1	1	1	1
11	13913	3542	0.80286435644455	1	1	1	1
11	13914	3543	0.94294268223797	1	1	1	1
11	13915	3544	0.67918371826733	1	1	1	1
11	13916	3545	0.69699973301314	1	1	1	1
11	13917	3546	0.85157404070213	1	1	1	1
11	13919	3548	0.79231193926846	1	1	1	1
11	13920	3549	0.93356107083101	1	1	1	1
11	13923	3552	0.86368863102153	1	1	1	1
11	13925	3554	0.9001497562516	1	1	1	1
11	13935	3561	0.57319694126328	1	1	1	1
11	13953	3575	0.64203092519604	1	1	1	1
11	13954	3576	0.90158365359868	1	1	1	1
11	13956	3578	0.82742259744243	1	1	1	1
11	13957	3579	0.76949185157043	1	1	1	1
11	13972	3593	0.74181109894869	1	1	1	1
11	13985	3604	0.74964191956938	1	1	1	1
11	13986	3605	0.72169444969336	1	1	1	1
11	13988	3607	0.95446366498998	1	1	1	1
11	13989	3608	0.87499349731978	1	1	1	1
11	13990	3609	0.95681755749156	1	1	1	1
11	13991	3610	0.87671323034	1	1	1	1
11	13992	3611	0.86118703089822	1	1	1	1
11	13993	3612	0.81190376107191	1	1	1	1
11	14014	3627	0.93424861583429	1	1	1	1
11	14016	3629	0.90690913595852	1	1	1	1
11	14018	3631	0.80326127604239	1	1	1	1
11	14020	3633	0.65259414388579	1	1	1	1
11	14021	3634	0.87980623818906	1	1	1	1
11	14022	3635	0.96645565131042	1	1	1	1
11	14043	3653	0.94090303960108	1	1	1	1
11	14049	3659	0.70959756084756	1	1	1	1
11	14050	3660	0.83809728405843	1	1	1	1
11	14051	3661	0.8198371202582	1	1	1	1
11	14053	3663	0.56885585231	1	1	1	1
11	14054	3664	0.75927291700172	1	1	1	1
11	14057	3667	0.86118410864432	1	1	1	1
11	14059	3669	0.9102410005223	1	1	1	1
11	14060	3670	0.88452144671797	1	1	1	1
12	14062	3717	0.69949957997564	1	1	1	1
12	14063	3718	0.55967162059402	1	1	1	1
12	14064	3719	0.96920923098873	1	1	1	1
12	14065	3720	0.73458125951613	1	0	1	1
12	14066	3721	0.97202188348732	1	1	1	1
12	14067	3723	0.54429166513686	1	1	1	1
12	14069	3725	0.86609498369985	1	1	1	1
12	14070	3726	0.85660057198986	1	1	1	1
12	14072	3728	0.83125608145569	1	1	1	1
12	14076	3732	0.88248905431716	1	1	1	1
12	14078	3734	0.41059708465464	1	1	1	1
12	14079	3735	0.74021851820069	1	1	1	0
12	14081	3736	0.57639837714408	0	1	1	1
12	14082	3737	0.53094655717831	0	1	1	1
12	14083	3738	0.38812121068459	0	1	1	1
12	14084	3739	0.73082089136961	0	1	1	1
12	14085	3740	0.54281465344611	0	1	1	1
12	14087	3741	0.77950888225271	0	1	1	1
12	14089	3743	0.70759390377071	1	1	1	1
12	14090	3744	0.73950161825454	1	1	1	1
12	14091	3745	0.77542998918526	1	1	1	1
12	14093	3747	0.76434368538263	1	1	1	1
12	14094	3748	0.79435562641969	1	1	1	1
12	14096	3750	0.69535386852243	1	1	1	1
12	14097	3751	0.88921154948552	1	1	1	1
12	14098	3752	0.62611610861236	1	1	1	0
12	14100	3754	0.81697511141024	1	1	1	1
12	14101	3755	0.87351759732545	1	1	1	1
12	14103	3757	0.83429453321321	1	1	1	1
12	14108	3763	0.86350220781785	1	1	1	0
12	14109	3764	0.65929773271105	1	1	1	1
12	14111	3766	0.91052742599134	1	1	1	1
12	14112	3767	0.80518818912894	1	1	1	1
12	14113	3768	0.91571514411846	1	1	1	1
12	14115	3770	0.87885608547336	1	1	1	1
12	14116	3771	0.99643493761141	1	1	1	1
12	14117	3772	0.72191547654606	1	1	1	1
12	14118	3773	0.48485729386892	1	1	1	1
12	14119	3774	0.79024718954918	1	1	1	1
12	14121	3775	0.53757664794573	1	1	1	1
12	14122	3776	0.60916522073918	1	1	1	1
12	14123	3777	0.69300480139007	1	1	1	1
12	14124	3778	0.88635793233107	1	1	1	1
12	14125	3779	0.8786965018446	1	1	1	1
12	14126	3780	0.79355626482552	1	1	1	1
12	14127	3781	0.85920598749977	1	1	1	1
12	14128	3782	0.63794264452157	1	1	1	1
12	14131	3784	0.73630284852618	1	1	1	1
12	14132	3785	0.30788296662757	1	1	1	1
12	14134	3787	0.6516603598205	1	1	1	1
12	14137	3790	0.82452937943155	1	1	1	1
12	14138	3791	0.93702481818947	1	1	1	1
12	14139	3792	0.81590067843114	1	1	1	1
12	14140	3793	0.85981327443655	1	1	1	1
12	14141	3794	0.56389304145326	1	1	1	1
12	14144	3797	0.83460024632755	1	1	1	1
12	14145	3798	0.94721843071782	1	1	1	1
12	14146	3799	0.51810518104436	1	1	1	1
12	14147	3800	0.95487858936985	1	1	1	1
12	14148	3801	0.70590452261307	1	1	1	1
12	14149	3802	0.7933305385326	1	1	1	1
12	14150	3803	0.72382656385992	1	1	1	1
12	14151	3804	0.7172603779652	1	1	1	1
12	14154	3807	0.75618412721388	1	1	1	1
12	14155	3808	0.79512753283984	1	1	1	1
12	14156	3809	0.56378861847929	1	1	1	1
12	14157	3810	0.96590393733251	1	1	1	1
12	14158	3811	0.71947388387039	1	1	1	1
12	14159	3812	0.72971488085761	1	1	1	1
12	14162	3814	0.94811040673858	1	1	1	1
12	14163	3815	0.86502841280727	1	1	1	1
12	14164	3816	0.65898850465914	1	1	1	1
12	14167	3819	0.81811219843828	1	1	1	1
12	14169	3821	0.86879706511764	1	1	1	1
12	14170	3822	0.80524911657467	1	1	1	1
12	14171	3823	0.75430253036426	1	1	1	1
12	14173	3824	0.79488247812202	1	1	1	1
12	14174	3825	0.82437046852073	1	1	1	1
12	14178	3829	0.84864767375904	1	1	1	1
12	14179	3830	0.78579344469318	1	1	1	1
12	14185	3833	0.56844675789484	1	1	1	1
12	14187	3834	0.42488347663083	1	1	1	1
12	14188	3835	0.95813612743845	1	1	1	1
12	14189	3836	0.92111662025533	1	1	1	1
12	14190	3837	0.93672874468557	1	1	1	1
12	14191	3838	0.78102177941754	1	1	1	1
12	14192	3839	0.91354599202543	1	1	1	1
12	14194	3841	0.61552822972573	1	1	1	1
12	14195	3842	0.9236487288177	1	1	1	1
12	14196	3843	0.89148242527201	1	1	1	1
12	14197	3844	0.96940022600016	1	1	1	1
12	14198	3845	0.90314300734626	1	1	1	1
12	14199	3846	0.8179598483219	1	1	1	1
12	14200	3847	0.84057315222341	1	1	1	1
12	14201	3848	0.72855802708542	1	1	1	1
12	14202	3849	0.84671539113129	1	1	1	1
12	14204	3851	0.85497660465573	1	1	1	1
12	14205	3852	0.9707442808347	1	1	1	1
12	14206	3853	0.84240656951498	1	1	1	1
12	14207	3854	0.92212073991667	1	1	1	1
12	14208	3855	0.89236251772804	1	1	1	1
12	14213	3860	0.7157035129374	1	1	1	1
12	14214	3861	0.75994848532961	1	1	1	1
12	14215	3862	0.95413448403115	1	1	1	1
12	14216	3863	0.92289843860518	1	1	1	1
12	14217	3864	0.70835600726438	1	1	1	1
12	14218	3865	0.92662404330782	1	1	1	1
12	14220	3867	0.8772338711522	1	1	1	1
12	14221	3868	0.83856966550576	1	1	1	1
12	14222	3869	0.94279525914138	1	1	1	1
12	14226	3873	0.76396810869221	1	1	1	1
12	14227	3874	0.78059450730704	1	1	1	1
12	14228	3875	0.8688000093828	1	1	1	1
12	14233	3876	0.88459136128537	1	1	1	1
12	14234	3877	0.66634633156003	1	1	1	1
12	14237	3878	0.98609081372339	1	1	1	1
12	14238	3879	0.8610430923774	1	1	1	1
12	14239	3880	0.90245559349835	1	1	1	1
12	14240	3881	0.76102836281321	1	1	1	1
12	14242	3883	0.85107326241911	1	1	1	1
12	14243	3884	0.94292916246301	1	1	1	1
12	14244	3885	0.86759627135225	1	1	1	1
12	14246	3886	0.87680082883323	1	1	1	1
12	14247	3887	0.86040027720337	1	1	1	1
12	14249	3888	0.83923964693333	1	1	1	1
12	14250	3889	0.7983653301244	1	1	1	1
12	14251	3890	0.89242021276596	1	0	0	1
12	14252	3891	0.75713337929101	1	1	1	1
12	14253	3892	0.98739402406122	1	1	1	1
12	14254	3893	0.84335897281434	1	1	1	1
12	14255	3894	0.83107044427296	1	1	1	1
12	14256	3895	0.9282782811261	1	1	1	1
12	14257	3896	0.67723591592585	1	1	1	1
12	14258	3897	0.86544241963957	1	1	1	1
12	14260	3899	0.8250761930158	1	1	1	1
12	14262	3901	0.94855654658748	1	1	1	1
12	14263	3902	0.93835029105438	1	1	1	1
12	14264	3903	0.79804827591152	1	1	1	1
12	14266	3904	0.9019963999875	1	1	1	1
12	14267	3905	0.81868449813048	1	1	1	1
12	14269	3907	0.89400834012107	1	1	1	1
12	14270	3908	0.86676656906364	1	1	1	1
12	14272	3910	0.64198717892215	1	1	1	1
12	14273	3911	0.45109535171873	1	1	1	1
12	14274	3912	0.82487219133093	1	1	1	1
12	14275	3913	0.85189731248447	1	1	1	1
12	14276	3914	0.88510533792265	1	1	1	1
12	14277	3915	0.73706329225082	1	1	1	1
12	14278	3916	0.57340345789321	1	1	1	1
12	14279	3917	0.82460064254313	1	1	1	1
12	14281	3919	0.55232464639504	1	1	1	1
12	14283	3920	0.79071581227999	1	1	1	1
12	14285	3922	0.90367034407362	1	1	1	1
12	14286	3923	0.79083838382764	1	1	1	1
12	14287	3924	0.93889377543331	1	1	1	1
12	14289	3926	0.83510569351217	1	1	1	1
12	14290	3927	0.82977122574335	1	1	1	1
12	14291	3928	0.94979464790754	1	1	1	1
12	14292	3929	0.76307921093975	1	1	1	1
12	14293	3931	0.79773243336862	1	1	1	1
12	14294	3932	0.81985894015876	1	1	1	1
12	14295	3933	0.67236519581727	1	1	1	1
12	14297	3935	0.88035674462908	1	1	1	1
12	14298	3936	0.72682106444162	1	1	1	1
12	14299	3937	0.66881944696788	1	1	1	1
12	14300	3938	0.84596974432437	1	1	1	1
12	14301	3939	0.71783828553444	1	1	1	1
12	14302	3940	0.6282484208091	1	1	1	1
12	14307	3943	0.41448858958234	1	1	1	1
12	14308	3944	0.51051517206196	1	1	1	1
12	14309	3945	0.91305473711085	1	1	1	1
12	14311	3947	0.71808084799336	1	1	1	1
12	14312	3948	0.83861340940104	1	1	1	1
12	14313	3949	0.94444444444444	1	1	1	1
12	14314	3950	0.87800949663207	1	1	1	1
12	14315	3951	0.91967124899783	1	1	1	1
12	14316	3952	0.7166951274199	1	1	1	1
12	14317	3953	0.90196806112162	1	1	1	1
12	14318	3954	0.85641471391439	1	1	1	1
12	14319	3955	0.78728529707735	1	1	1	1
12	14320	3956	0.62082073936294	1	1	1	1
12	14321	3957	0.79535724800397	1	1	1	1
12	14322	3958	0.82777106170787	1	1	1	1
12	14323	3959	0.94462381931791	1	1	1	1
12	14324	3960	0.9084886746211	1	1	1	1
12	14325	3961	0.87190609188012	1	1	1	1
12	14326	3962	0.96350120481928	1	1	1	1
12	14327	3963	0.86121680909363	1	1	1	1
12	14328	3964	0.9746140651801	1	1	1	1
12	14329	3965	0.97252501215708	1	1	1	1
12	14330	3966	0.76951608438443	1	1	1	1
12	14331	3967	0.86468792999046	1	1	1	1
12	14332	3968	0.70671626770145	1	1	1	1
12	14333	3969	0.84852782593144	1	1	1	1
12	14334	3970	0.83005412764827	1	1	1	1
12	14335	3971	0.80099597684559	1	1	1	1
12	14339	3974	0.96389479670051	1	1	1	1
12	14340	3975	0.82832238427095	1	1	1	1
12	14341	3976	0.79266780956023	1	1	1	1
12	14342	3977	0.84528429866118	1	1	1	1
12	14343	3978	0.85892346902604	1	1	1	1
12	14344	3979	0.93367081204605	1	1	1	1
12	14345	3980	0.75343604953731	1	1	1	1
12	14346	3981	0.95477286176217	1	1	1	1
12	14347	3982	0.58787818572405	1	1	1	1
12	14349	3984	0.87954192566947	1	1	1	1
12	14350	3985	0.86288409228576	1	1	1	1
12	14351	3986	0.97257465473984	1	1	1	1
12	14353	3988	0.91314483000493	1	1	1	1
12	14354	3989	0.95881503335962	1	1	1	1
12	14355	3990	0.7887486631016	1	1	1	1
12	14356	3991	0.87495433405619	1	1	1	1
12	14357	3992	0.87492877239943	1	1	1	1
12	14358	3993	0.70256089141316	1	1	1	1
12	14360	3995	0.89740699379625	1	1	1	1
12	14362	3997	0.99891891891892	1	1	1	1
12	14363	3998	0.89077927753452	1	1	1	1
12	14364	3999	0.85554337748224	1	1	1	1
12	14366	4001	0.71178366591518	1	1	1	1
12	14367	4002	0.8339530332681	1	1	1	1
12	14368	4003	0.67012215485748	1	1	1	1
12	14369	4004	0.93895926921277	1	1	1	1
12	14371	4006	0.95086956521739	1	1	1	1
12	14374	4009	0.85038995302613	1	1	1	1
12	14375	4010	0.91489838912519	1	1	1	1
12	14376	4011	0.91325078513746	1	1	1	1
12	14377	4012	0.88458917250255	1	1	1	1
12	14378	4013	0.70996127970707	1	1	1	1
12	14379	4014	0.76146288296419	1	1	1	1
12	14380	4015	0.85899352034037	1	1	1	1
12	14381	4016	0.82703688315585	1	1	1	1
12	14382	4017	0.87537086263937	1	1	1	1
12	14383	4018	0.97247706422018	1	1	1	1
12	14384	4019	0.61449434017075	1	1	1	1
12	14385	4020	0.76268260238775	1	1	1	1
12	14386	4021	0.79187597089932	1	1	1	1
12	14387	4022	0.77945815772826	1	1	1	1
12	14388	4023	0.86461788104509	1	1	1	1
12	14389	4024	0.90465458234065	1	1	1	1
12	14390	4025	0.94462282294066	1	1	1	1
12	14391	4026	0.88447269495372	1	1	1	1
12	14393	4028	0.76374624579679	1	1	1	1
12	14394	4029	0.89526500246156	1	1	1	1
12	14395	4030	0.844921244678	1	1	1	1
12	14396	4031	0.85699107539237	1	1	1	1
12	14397	4032	0.54241430744632	1	1	1	1
12	14398	4033	0.8859148924094	1	1	1	1
12	14399	4034	0.9477573076768	1	1	1	1
12	14400	4035	0.68979922609594	1	1	1	1
12	14401	4036	0.73343765366825	1	1	1	1
12	14402	4037	0.88219572652124	1	1	1	1
12	14403	4038	0.6886238174987	1	1	1	1
12	14404	4039	0.89640832621447	1	1	1	1
12	14405	4040	0.84499302025925	1	1	1	1
12	14406	4041	0.74829931817155	1	1	1	1
12	14407	4042	0.90400918915481	1	1	1	1
12	14408	4043	0.89588476417769	1	1	1	1
12	14409	4044	0.85965025402385	1	1	1	1
12	14410	4045	0.75796357437684	1	1	1	1
12	14411	4046	0.94532002930794	1	1	1	1
12	14412	4047	0.63962179605077	1	1	1	1
12	14413	4048	0.61231139272591	1	1	1	1
12	14414	4049	0.85734229651163	1	1	1	1
12	14416	4050	0.76288137462214	1	1	1	1
12	14418	4052	0.89767698443057	1	1	1	1
12	14420	4054	0.79719428210173	1	1	1	1
